	LIN_head	MAS_head	BB_forelimb	DAP_forelimb	DSP_forelimb	EDC_forelimb	EDL-F_forelimb	FDP-F_forelimb	FDS-F_forelimb	ISP_forelimb	SSP_forelimb	SUB_forelimb	TB-LA_forelimb	TB-LO_forelimb	TB-M_forelimb	TM_forelimb	BRA_trunk	LD_trunk	LDM_trunk	OEA_trunk	PP_trunk	PS_trunk	RA_trunk	RHO_trunk	SP_trunk	TA_trunk	TRC_trunk	ADD_hindlimb	BF_hindlimb	EDL-H_hindlimb	FDP-H_hindlimb	FDS-H_hindlimb	GAS-L_hindlimb	GAS-M_hindlimb	GM_hindlimb	GRA_hindlimb	PM_hindlimb	RF_hindlimb	SAR_hindlimb	SM_hindlimb	SOL_hindlimb	ST_hindlimb	TFL_hindlimb	TIC_hindlimb	VI_hindlimb	VL_hindlimb	VM_hindlimb	Left_Atrium	Left_Ventricle	Right_Atrium	Right_Ventricle
SUB_forelimb	6.072323754825205	2.25693270688723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.24598970441035	2.7790820368460603	5.50557787314396	2.2972933153172	0.0	2.8301844406225096	5.8353406377498365	3.86498677220136	0.0	2.44178456114837	2.45029689951674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08579248239456	0.0	0.0	0.0	0.0	1.8622559252756297	0.0	0.0	0.0	0.0	0.0	0.0	5.568668882547652	5.25501394881641	5.35841825621862	5.46478697665938
TB-LA_forelimb	6.4023682750873485	3.33668967424635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.21979564681651	0.0	0.0	4.40234627032864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.29135065428507	0.0	0.0	0.0	0.0	7.08732909164843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.80600992194068	5.710266432053361	5.88138971095384	5.90672457610031
TB-LO_forelimb	5.45402964639714	2.52240457870487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.45904852902395	0.0	0.0	3.4969096237092203	3.90367036369037	3.7175528641399502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.31240149668051	5.248649941337098	5.393002324816622	5.5276501912276
TB-M_forelimb	5.89297430893005	0.0	7.2048603441944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	4.92307611434803	3.89286246890815	0.0	0.0	4.6073284191919806	6.41710806113592	8.636407796091241	0.0	6.7018989972852685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63245521720597	6.80695022551741	6.89527013933683	0.0	0.0	0.0	7.38459338425434	0.0	6.98689117436489	6.5153140628080894	0.0	0.0	0.0	0.0	5.43723950435972	5.25213468968916	5.347707715032421	5.42453304384557
TM_forelimb	6.213002220075589	3.0700351751631003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	4.65866017719983	0.0	0.0	3.4295376445721297	7.186069590862224	3.8340751483045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00972838190158	0.0	0.0	0.0	0.0	0.0	6.399687762511151	0.0	0.0	6.44561596671587	0.0	0.0	0.0	5.652873214998588	5.29361510953309	5.388311788887265	5.583909496305702
BRA_trunk	5.8023208660296	3.683349123837	0.0	0.0	0.0	0.0	0.0	0.0	6.46581398890946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1.7338404697525451	0.0	0.0	3.619391049557581	5.368380250910915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5701757034314903	0.0	0.0	0.0	5.55797329928758	5.31930305764946	5.4026489684629	5.510302951401791
LD_trunk	6.4097355154360285	4.20606540933001	0.0	0.0	2.2410802843027904	0.0	2.3447873757394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39696575234254	0.0	0.0	0.0	5.937802633525647	0.0	0.0	0.0	0.0	6.02975297668685	5.69939550760795	6.014187663926741	5.8116073313288785
LDM_trunk	3.8959012601813847	3.4716430713800253	0.0	0.0	2.99265264944304	0.0	3.055905477407	0.0	7.0530735099401705	0.0	3.1732911751519306	2.36769573898222	0.0	1.7287704555443	0.0	0.0	0.0	6.9882290472580095	0	4.96171751111767	0.0	0.0	6.552513224257869	0.0	0.0	4.65848356312306	0.0	0.0	2.53427737337091	0.0	0.0	0.0	0.0	2.6158510355213	0.0	0.0	0.0	0.0	3.7493560039683	0.0	3.18175800751494	0.0	0.0	0.0	6.138005512224599	0.0	0.0	5.82516152976077	5.772048486764179	5.936127169025509	5.8952978375751055
OEA_trunk	4.2999371659428505	3.5589159020010652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65663227206381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	3.7543279516759154	4.62633687097758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76198590111544	2.17957183380744	0.0	0.0	3.00367548989793	0.0	3.43101897843057	0.0	4.82184410791415	0.0	0.0	0.0	2.6604481894644048	5.79673629867033	4.71557946948333	5.600664911948566	5.60876949057646
PP_trunk	6.412483344671985	5.2254011008935715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45929448003383	0.0	0.0	0.0	0.0	0.0	0.0	5.7350408680863705	5.55946567767454	5.685707915709782	5.6903761486847495
PS_trunk	6.1575376199894105	6.74975784131548	0.0	0.0	3.03526560511576	0.0	3.1562260397295296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	2.52394981863962	0.0	0.0	3.87098607898249	0.0	0.0	2.05333751052037	0.0	0.0	2.0482257596319897	0.0	3.061777337698235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4010729205699	1.99981863813127	2.50828306911332	0.0	3.90073734628944	5.83882950755725	5.85101675262842	5.983897664947445	5.928716062352481
RA_trunk	4.39997074840756	4.815339975168116	6.80411440347502	0.0	2.71665241325242	2.81974217762638	2.82175088907332	3.20089965103455	0.0	0.0	6.667509893941308	2.69638718874565	0.0	0.0	0.0	2.61304178445374	0.0	0.0	1.6961043025252602	0.0	0.0	3.1050310864095803	0	3.3241623759523	2.46405331063548	0.0	0.0	1.86888155301397	0.0	2.4875157839289304	0.0	0.0	0.0	0.0	3.9253041746774704	1.63851422265418	6.69056989905635	0.0	2.35285029517686	0.0	7.1770894717664815	0.0	2.63277122479082	2.47304224771239	0.0	1.9868895385718548	0.0	5.7476399416763915	5.4477262779377895	5.453332964446268	4.676428905407231
RHO_trunk	6.316279905179349	2.907384949438545	0.0	0.0	2.02079867390088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.048189781285069	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.14725535926702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.591857531131001	5.72705794907686	5.91438683238997	5.878695708783258
SP_trunk	4.6979834711342265	2.83116643887604	0.0	0.0	0.0	0.0	0.0	0.0	3.197760286479925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.772087840633099	3.30973004052944	0.0	0.0	0.0	7.190258960914174	4.567068942009071	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43005139472143	0.0	0.0	6.26354262333738	0.0	0.0	0.0	5.365046667192014	5.257415770539055	5.29563448878213	5.440331495179455
TA_trunk	5.323556299187099	6.120120811579	0.0	0.0	0.0	0.0	0.0	0.0	3.57562730895382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.642020892489341	0.0	0.0	4.2454180151085685	0.0	2.7195965045032	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4147819153664	0.0	0.0	2.48926979989139	0.0	4.519126419385099	0.0	3.5527836612311647	0.0	0.0	0.0	0.0	5.54168104315603	5.451790135848304	5.4868797359417005	5.496508465416454
TRC_trunk	6.5551214336546515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.01823801906358	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.992187924446911	6.006830822929901	6.0135892744684005	6.08781548268496
ADD_hindlimb	4.1046007127068505	2.45321035921934	0.0	0.0	0.0	0.0	0.0	0.0	1.57688063942606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15804974924306	2.5846898561379503	0.0	0.0	2.4168048580310297	6.28376421612317	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45834446940126	0.0	2.39353858907894	0.0	0.0	0.0	0.0	0.0	0.0	5.334146095241571	5.27873567499224	5.378384552707419	5.413264504750785
BF_hindlimb	3.46002552670998	2.24020959773366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93441552982203	3.51990650219041	0.0	0.0	2.6371953131162598	3.52491363380558	3.18111286984607	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.95354749258649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71660511891425	5.46821240461428	5.450990096838652	5.5504690583625855
EDL-H_hindlimb	5.43926511856877	2.41015859126089	0.0	0.0	0.0	0.0	0.0	2.99156004806564	0.0	3.6001892745645203	2.64844590822513	3.20113035357879	0.0	0.0	2.7917882288136697	2.677486548672	2.63682042271286	1.59300784510075	4.09954778154955	3.12328962476916	3.2432317877597403	1.92748377343481	3.71454566852332	4.870998017808555	3.3379633023177098	3.42322893170354	2.5364922141162545	0.0	2.8545525790711404	0	0.0	0.0	0.0	2.7651613275501696	0.0	0.0	0.0	0.0	4.87550059542571	0.0	4.255150439086375	0.0	0.0	0.0	2.87610757371218	2.62470321563995	3.4318887766103003	5.070463901263111	5.2091429274783065	5.326146708106361	5.34920710538033
FDP-H_hindlimb	7.1844040576858905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.40027562688505	7.683072420172841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.56067055742669	6.545036277031191	6.6527846127081	6.767865761233296
FDS-H_hindlimb	6.371176579282559	3.41379477612427	7.179727738227379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42483105130891	2.1256478393814597	0.0	0.0	2.5628061604541097	5.5853659529118636	2.224105320083475	0.0	6.6919315261848	4.19526594887191	6.382650661702111	0.0	0.0	0.0	0	2.06576276245083	0.0	2.34368489351644	6.86309550876544	2.05546465001404	0.0	0.0	2.3915788256161	6.237968030784639	6.96799489443813	6.531719532685961	0.0	0.0	0.0	0.0	5.649525450792936	5.2871707819923435	5.4458451491503395	5.53684569217778
GAS-L_hindlimb	3.95994575077442	5.299071788374441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.36228996803184	0.0	0.0	3.2697372443069304	2.8392117256747347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	3.6378856832081903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38496918260916	5.3212637599179	5.539336929149713	5.1944443888992495
GAS-M_hindlimb	6.392185216316606	4.4896169704582665	7.257181904420331	0.0	0.0	0.0	0.0	0.0	1.93801487743252	0.0	0.0	0.0	2.13303438370128	0.0	0.0	2.2648141264781203	0.0	2.58160907794261	2.68533424940552	0.0	0.0	3.03998893117054	0.0	5.909464222304921	0.0	6.73340993456087	0.0	2.1432289523412047	2.08847126094161	1.80752282880139	0.0	0.0	2.4506496479835898	0	2.5687923690543903	2.69265586342619	2.75508711669846	0.0	2.38855128253628	2.75249372974602	2.7704404880525697	7.012588846817452	2.8880315405840897	0.0	0.0	2.713197501067505	0.0	5.6584620711876905	5.528316272760379	5.64593560215178	5.6010618058041
GM_hindlimb	4.055295216526234	3.6988309817454894	0.0	0.0	0.0	2.2397572532607	2.18041441896358	2.578953884654549	0.0	0.0	6.41192723761235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3124168993072303	0.0	0.0	6.5564601514253065	0.0	0.0	2.22179607578868	0.0	0.0	0.0	0.0	6.246315485891191	0	0.0	0.0	0.0	3.6231745493032252	0.0	0.0	0.0	3.79822670075748	0.0	4.264456728116	0.0	2.10795431803043	5.4588435492782486	5.35141891730857	5.42239852840228	4.7782770690750045
GRA_hindlimb	3.660426879725895	2.62271402821395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51962323594417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.59256398379161	0.0	2.12815557354952	3.68353559525336	0.0	0.0	4.6875000576437404	2.1758864992421003	0.0	1.9782901960466104	0.0	0.0	0.0	0.0	2.95679066589834	0.0	0	6.66729752843964	0.0	0.0	0.0	2.6457876020235	0.0	0.0	0.0	3.18896354380788	0.0	0.0	5.330343605786322	5.35358929646434	5.3996516184834515	5.43845024859981
PM_hindlimb	6.613593082163121	6.7010786255494	0.0	0.0	0.0	0.0	0.0	0.0	7.3939332151279284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37099320699615	0.0	0.0	0.0	4.09958112562997	2.59915170544003	0.0	4.81914990985248	0.0	4.791233359925091	0.0	0.0	0.0	0.0	0.0	2.9396791868494803	2.94719621090218	0.0	0	0.0	0.0	0.0	0.0	0.0	7.364156599845481	0.0	0.0	0.0	0.0	5.67307909990982	5.474760805661094	5.532242782325901	5.589155844854621
RF_hindlimb	6.2467997832817295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7082391374983104	4.95067059510372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.61689215394952	5.398639336568428	5.468665090615317	5.591574138443715
SAR_hindlimb	4.7037440537121205	3.297696551824365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.50927991492954	0.0	0.0	0.0	0.0	0.0	0.0	1.6624213902162	1.9048146691375905	3.2972822864033	0.0	1.97153343590862	3.22529548275928	2.48216583008439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1082691433430902	0.0	1.9720195853050453	0.0	2.013293449558825	0.0	0	0.0	2.31151324905307	0.0	0.0	0.0	2.13151333724172	0.0	0.0	5.356688294637509	5.28511804648025	5.2464533613249005	5.3587427050785
SM_hindlimb	3.6650195995022297	5.00466890353254	0.0	0.0	2.30485049367767	0.0	2.38576216300543	2.7164993233892103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.278774301850395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.23598669638899	0.0	0.0	0.0	0.0	2.4643648856569302	0	3.5126860806277103	0.0	0.0	0.0	0.0	0.0	0.0	5.6428592989859006	5.285235099167687	5.470444077028952	5.47248784868935
SOL_hindlimb	4.37512730077208	2.39401091733098	6.62465280014624	0.0	3.52540375745491	4.523703858374415	0.0	0.0	4.13952140118151	2.48725854856006	3.0104734349546347	0.0	7.05439187548419	6.555344223922759	0.0	0.0	3.3262863477819105	0.0	1.80662340833432	2.68008577820377	0.0	3.00073166866459	3.39148892936275	3.85156393205509	2.76947118219418	3.77673642955369	3.5114857077620347	3.60995430740643	4.68069972143981	6.5071642390312805	7.33931103785323	7.07464029645806	6.62826699970346	2.8928970080384153	3.217512701438235	1.8019315261149695	0.0	0.0	1.7705462688946298	3.07799309455444	0	0.0	3.1496352319981096	0.0	3.12495489695352	2.693943599110775	3.57081690033257	5.505836544233789	4.93214313748358	5.430526575941945	4.40279386187011
ST_hindlimb	6.567171403891486	6.55563571106422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3650324940322003	0.0	0.0	3.58721958209192	3.9162477589526494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	5.40225457818434	5.404617814556675	5.41615548805907	5.40182983785799
TFL_hindlimb	4.1092815756181915	4.033342343005041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6169591913026897	0.0	0.0	3.7900487993047594	0.0	0.0	4.7023102736406015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44883147199732	0.0	0.0	0.0	0.0	0.0	0.0	3.59642970251392	0.0	0	0.0	0.0	0.0	0.0	5.58853873574836	5.413697865875712	5.38571100111449	5.497857402015826
TIC_hindlimb	3.74880278021519	3.01227644893583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1269774144885347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51359835605161	0.0	0.0	2.10963511279612	2.9154134761572497	3.56951339311283	0.0	0.0	0.0	0.0	2.14111822462317	0.0	0.0	0.0	0.0	0.0	1.84792562906904	0.0	0.0	0.0	0.0	0.0	1.79089886760199	0.0	0.0	0	2.00428640297374	0.0	2.0319021404262503	5.4755205124045565	5.275004636494749	5.38869498443195	5.31688823335037
VI_hindlimb	6.20071597072708	2.28735690512402	0.0	0.0	2.67866331199383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0183985399739885	6.630248198996941	0.0	0.0	2.3196147889561405	5.093250130701135	0.0	6.64382995072616	3.1464147919268055	7.952413033501131	3.4425715097667005	0.0	0.0	0.0	6.690172002948941	0.0	0.0	0.0	0.0	0.0	0.0	2.7679968008117006	6.5656675651772405	0.0	0.0	5.437522277982424	4.12820419606812	2.1415321258553504	0.0	3.1495996179640446	0.0	0	7.14294020854077	0.0	5.674449755557291	5.40778689930722	5.468973868069639	5.49429453526991
VL_hindlimb	5.662677913925871	2.23713822853134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4906778892407204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76546420615956	2.43639462686202	0.0	0.0	6.3411651252796615	2.917392096747641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41129252721688	0.0	0.0	0.0	0.0	6.99240087781606	0.0	2.9046412361665053	0.0	0.0	0.0	0.0	0	0.0	5.541166001517191	5.43207265479203	5.367695321571515	5.4611804561162005
